             w0  1.23874e+05  1.32350e+05
          Mnuw0  8.25240e+04  9.10658e+04
          w0Gam  9.84431e+04  1.05203e+05
       Mnuw0Gam  7.55137e+04  8.36157e+04
          Omkw0  7.65189e+04  8.30384e+04
       MnuOmkw0  5.40902e+04  6.00185e+04
       Omkw0Gam  5.15339e+04  5.81353e+04
    MnuOmkw0Gam  4.00713e+04  4.69786e+04
           w0wa  8.05199e+04  1.00740e+05
        Mnuw0wa  6.75172e+04  8.06197e+04
        w0waGam  7.84447e+04  9.31621e+04
     Mnuw0waGam  6.42188e+04  7.51720e+04
        Omkw0wa  5.19229e+04  6.47853e+04
     MnuOmkw0wa  4.42437e+04  5.27054e+04
     Omkw0waGam  4.20684e+04  5.12202e+04
  MnuOmkw0waGam  3.41444e+04  4.20341e+04
