             w0  3.37529e+05  3.47101e+05
          Mnuw0  2.06861e+05  2.16098e+05
          w0Gam  2.42814e+05  2.49763e+05
       Mnuw0Gam  1.76604e+05  1.84788e+05
          Omkw0  1.70333e+05  1.81684e+05
       MnuOmkw0  1.10802e+05  1.19957e+05
       Omkw0Gam  1.08781e+05  1.20939e+05
    MnuOmkw0Gam  7.87565e+04  8.86203e+04
           w0wa  2.10928e+05  2.39463e+05
        Mnuw0wa  1.58045e+05  1.75764e+05
        w0waGam  2.00053e+05  2.18180e+05
     Mnuw0waGam  1.47538e+05  1.60330e+05
        Omkw0wa  1.10532e+05  1.26464e+05
     MnuOmkw0wa  8.34740e+04  9.34285e+04
     Omkw0waGam  8.51587e+04  9.57923e+04
  MnuOmkw0waGam  6.32946e+04  7.12292e+04
