             w0  1.23874e+05  1.24415e+05
          Mnuw0  8.25240e+04  8.30728e+04
          w0Gam  9.84431e+04  9.88750e+04
       Mnuw0Gam  7.55137e+04  7.60331e+04
          Omkw0  7.65189e+04  7.69341e+04
       MnuOmkw0  5.40902e+04  5.44671e+04
       Omkw0Gam  5.15339e+04  5.19633e+04
    MnuOmkw0Gam  4.00713e+04  4.05224e+04
           w0wa  8.05199e+04  8.22303e+04
        Mnuw0wa  6.75172e+04  6.86876e+04
        w0waGam  7.84447e+04  7.98192e+04
     Mnuw0waGam  6.42188e+04  6.52370e+04
        Omkw0wa  5.19229e+04  5.30460e+04
     MnuOmkw0wa  4.42437e+04  4.50345e+04
     Omkw0waGam  4.20684e+04  4.28702e+04
  MnuOmkw0waGam  3.41444e+04  3.48300e+04
