             w0  8.53116e+04  8.60195e+04
          Mnuw0  3.16905e+04  3.21493e+04
          Omkw0  6.59168e+04  6.73363e+04
           w0wa  1.84391e+04  2.04906e+04
          w0Gam  2.78066e+04  2.80210e+04
       MnuOmkw0  2.76742e+04  2.83412e+04
        Mnuw0wa  9.35199e+03  1.02716e+04
       Mnuw0Gam  1.32731e+04  1.34574e+04
        Omkw0wa  1.78098e+04  1.96574e+04
       Omkw0Gam  2.44094e+04  2.50647e+04
        w0waGam  8.35779e+03  9.17693e+03
     MnuOmkw0wa  9.49415e+03  1.04079e+04
    MnuOmkw0Gam  1.12667e+04  1.18412e+04
     Mnuw0waGam  4.93847e+03  5.37641e+03
     Omkw0waGam  8.48337e+03  9.29506e+03
  MnuOmkw0waGam  4.70174e+03  5.22652e+03
