             w0  2.99065e+04  3.03627e+04
          Mnuw0  7.13300e+03  7.50745e+03
          Omkw0  1.98938e+04  2.05248e+04
           w0wa  5.40841e+03  6.37625e+03
          w0Gam  9.12119e+03  9.25188e+03
       MnuOmkw0  5.77473e+03  6.17290e+03
        Mnuw0wa  1.86569e+03  2.18402e+03
       Mnuw0Gam  2.81958e+03  3.01514e+03
        Omkw0wa  4.67426e+03  5.49954e+03
       Omkw0Gam  6.41594e+03  6.85636e+03
        w0waGam  2.36680e+03  2.73826e+03
     MnuOmkw0wa  1.79396e+03  2.08990e+03
    MnuOmkw0Gam  2.34619e+03  2.61604e+03
     Mnuw0waGam  9.41983e+02  1.09762e+03
     Omkw0waGam  2.00726e+03  2.40184e+03
  MnuOmkw0waGam  8.86769e+02  1.06862e+03
