             w0  1.02698e+05  1.03241e+05
          Mnuw0  3.71256e+04  3.73961e+04
          Omkw0  8.58107e+04  8.64022e+04
           w0wa  2.35245e+04  2.41034e+04
          w0Gam  3.75029e+04  3.76800e+04
       MnuOmkw0  3.59201e+04  3.62292e+04
        Mnuw0wa  1.14368e+04  1.16972e+04
       Mnuw0Gam  1.68633e+04  1.69861e+04
        Omkw0wa  2.41475e+04  2.47306e+04
       Omkw0Gam  3.23679e+04  3.26588e+04
        w0waGam  1.16610e+04  1.19222e+04
     MnuOmkw0wa  1.26568e+04  1.29398e+04
    MnuOmkw0Gam  1.58233e+04  1.60116e+04
     Mnuw0waGam  6.46302e+03  6.59952e+03
     Omkw0waGam  1.16347e+04  1.19084e+04
  MnuOmkw0waGam  6.71718e+03  6.87822e+03
