             w0  2.72424e+04  3.02796e+04
          Mnuw0  1.27223e+04  1.41758e+04
          w0Gam  1.38805e+04  1.61328e+04
       Mnuw0Gam  7.97658e+03  9.27420e+03
          Omkw0  9.65819e+03  1.09015e+04
       MnuOmkw0  5.46164e+03  6.14717e+03
       Omkw0Gam  6.79277e+03  7.88842e+03
    MnuOmkw0Gam  3.87645e+03  4.51953e+03
           w0wa  8.25524e+03  9.20444e+03
        Mnuw0wa  4.11842e+03  4.58691e+03
        w0waGam  5.29149e+03  5.95193e+03
     Mnuw0waGam  2.62503e+03  2.95475e+03
        Omkw0wa  6.42139e+03  7.00838e+03
     MnuOmkw0wa  3.11639e+03  3.48775e+03
     Omkw0waGam  4.74392e+03  5.35910e+03
  MnuOmkw0waGam  2.26786e+03  2.58733e+03
