             w0  7.49160e+03  7.93294e+03
          Mnuw0  3.07472e+03  3.24098e+03
          Omkw0  3.98442e+03  4.24438e+03
           w0wa  1.68734e+03  1.78256e+03
          w0Gam  3.09954e+03  3.30203e+03
       MnuOmkw0  1.95284e+03  2.07092e+03
        Mnuw0wa  9.15113e+02  9.63483e+02
       Mnuw0Gam  1.58770e+03  1.68341e+03
        Omkw0wa  1.17000e+03  1.24284e+03
       Omkw0Gam  1.99078e+03  2.13153e+03
        w0waGam  9.39170e+02  9.97683e+02
     MnuOmkw0wa  6.97775e+02  7.39317e+02
    MnuOmkw0Gam  1.14082e+03  1.21590e+03
     Mnuw0waGam  5.81846e+02  6.15829e+02
     Omkw0waGam  7.23510e+02  7.72274e+02
  MnuOmkw0waGam  4.76748e+02  5.07442e+02
