             w0  7.05950e+03  8.11530e+03
          Mnuw0  2.46234e+03  2.78738e+03
          Omkw0  3.10728e+03  3.63096e+03
           w0wa  1.27585e+03  1.49633e+03
          w0Gam  2.59643e+03  3.13452e+03
       MnuOmkw0  1.34323e+03  1.55075e+03
        Mnuw0wa  6.13299e+02  7.11555e+02
       Mnuw0Gam  1.17034e+03  1.38576e+03
        Omkw0wa  7.61383e+02  8.90651e+02
       Omkw0Gam  1.42777e+03  1.70707e+03
        w0waGam  6.38070e+02  7.58847e+02
     MnuOmkw0wa  4.16296e+02  4.84630e+02
    MnuOmkw0Gam  7.37136e+02  8.67737e+02
     Mnuw0waGam  3.55386e+02  4.16608e+02
     Omkw0waGam  4.35324e+02  5.13632e+02
  MnuOmkw0waGam  2.64033e+02  3.08091e+02
