             w0  2.60499e+04  2.64337e+04
          Mnuw0  5.62459e+03  5.98365e+03
          Omkw0  1.57726e+04  1.63409e+04
           w0wa  4.44035e+03  5.26560e+03
          w0Gam  7.57962e+03  7.68575e+03
       MnuOmkw0  3.88774e+03  4.35958e+03
        Mnuw0wa  1.40462e+03  1.65810e+03
       Mnuw0Gam  2.13727e+03  2.32932e+03
        Omkw0wa  3.56443e+03  4.22850e+03
       Omkw0Gam  4.77556e+03  5.24510e+03
        w0waGam  1.88048e+03  2.18565e+03
     MnuOmkw0wa  1.14996e+03  1.35275e+03
    MnuOmkw0Gam  1.57053e+03  1.83792e+03
     Mnuw0waGam  6.76517e+02  8.02935e+02
     Omkw0waGam  1.45025e+03  1.78949e+03
  MnuOmkw0waGam  5.72582e+02  6.98386e+02
