             w0  1.15110e+04  1.24544e+04
          Mnuw0  5.61262e+03  6.09210e+03
          w0Gam  6.48933e+03  7.18811e+03
       Mnuw0Gam  3.88782e+03  4.30966e+03
          Omkw0  4.52002e+03  4.97187e+03
       MnuOmkw0  2.83440e+03  3.10827e+03
       Omkw0Gam  3.35762e+03  3.73454e+03
    MnuOmkw0Gam  2.12625e+03  2.36408e+03
           w0wa  4.40477e+03  4.76430e+03
        Mnuw0wa  2.64671e+03  2.84414e+03
        w0waGam  3.05871e+03  3.34232e+03
     Mnuw0waGam  1.90223e+03  2.07618e+03
        Omkw0wa  3.34042e+03  3.62978e+03
     MnuOmkw0wa  2.02870e+03  2.20654e+03
     Omkw0waGam  2.60444e+03  2.87002e+03
  MnuOmkw0waGam  1.59342e+03  1.75959e+03
