             w0  1.02698e+05  1.03745e+05
          Mnuw0  3.71256e+04  3.76466e+04
          Omkw0  8.58107e+04  8.69511e+04
           w0wa  2.35245e+04  2.46054e+04
          w0Gam  3.75029e+04  3.78453e+04
       MnuOmkw0  3.59201e+04  3.65159e+04
        Mnuw0wa  1.14368e+04  1.19234e+04
       Mnuw0Gam  1.68633e+04  1.71006e+04
        Omkw0wa  2.41475e+04  2.52349e+04
       Omkw0Gam  3.23679e+04  3.29282e+04
        w0waGam  1.16610e+04  1.21478e+04
     MnuOmkw0wa  1.26568e+04  1.31848e+04
    MnuOmkw0Gam  1.58233e+04  1.61857e+04
     Mnuw0waGam  6.46302e+03  6.71790e+03
     Omkw0waGam  1.16347e+04  1.21471e+04
  MnuOmkw0waGam  6.71718e+03  7.01932e+03
