           w0wa  3.04510e-03  5.64977e-03
        Mnuw0wa  2.77764e-03  5.23392e-03
        w0waGam  7.46136e-04  1.92091e-03
     Mnuw0waGam  7.44116e-04  1.91926e-03
        Omkw0wa  1.39449e-03  3.17008e-03
     MnuOmkw0wa  1.28965e-03  2.98923e-03
     Omkw0waGam  7.00125e-04  1.90744e-03
  MnuOmkw0waGam  6.97940e-04  1.90663e-03
