             w0  3.37529e+05  3.83029e+05
          Mnuw0  2.06861e+05  2.49374e+05
          w0Gam  2.42814e+05  2.75931e+05
       Mnuw0Gam  1.76604e+05  2.13599e+05
          Omkw0  1.70333e+05  2.18916e+05
       MnuOmkw0  1.10802e+05  1.48784e+05
       Omkw0Gam  1.08781e+05  1.54151e+05
    MnuOmkw0Gam  7.87565e+04  1.16952e+05
           w0wa  2.10928e+05  3.02720e+05
        Mnuw0wa  1.58045e+05  2.11697e+05
        w0waGam  2.00053e+05  2.51731e+05
     Mnuw0waGam  1.47538e+05  1.85027e+05
        Omkw0wa  1.10532e+05  1.61618e+05
     MnuOmkw0wa  8.34740e+04  1.13115e+05
     Omkw0waGam  8.51587e+04  1.19676e+05
  MnuOmkw0waGam  6.32946e+04  8.87323e+04
