             w0  7.49160e+03  1.26142e+04
          Mnuw0  3.07472e+03  5.00983e+03
          Omkw0  3.98442e+03  7.06730e+03
           w0wa  1.68734e+03  2.83469e+03
          w0Gam  3.09954e+03  5.54177e+03
       MnuOmkw0  1.95284e+03  3.35243e+03
        Mnuw0wa  9.15113e+02  1.49923e+03
       Mnuw0Gam  1.58770e+03  2.73755e+03
        Omkw0wa  1.17000e+03  2.04986e+03
       Omkw0Gam  1.99078e+03  3.63155e+03
        w0waGam  9.39170e+02  1.64578e+03
     MnuOmkw0wa  6.97775e+02  1.19852e+03
    MnuOmkw0Gam  1.14082e+03  2.01333e+03
     Mnuw0waGam  5.81846e+02  9.91693e+02
     Omkw0waGam  7.23510e+02  1.29275e+03
  MnuOmkw0waGam  4.76748e+02  8.32408e+02
