             w0  1.02698e+05  1.08575e+05
          Mnuw0  3.71256e+04  4.00458e+04
          Omkw0  8.58107e+04  9.22440e+04
           w0wa  2.35245e+04  2.84731e+04
          w0Gam  3.75029e+04  3.94652e+04
       MnuOmkw0  3.59201e+04  3.92716e+04
        Mnuw0wa  1.14368e+04  1.36829e+04
       Mnuw0Gam  1.68633e+04  1.82110e+04
        Omkw0wa  2.41475e+04  2.91231e+04
       Omkw0Gam  3.23679e+04  3.54864e+04
        w0waGam  1.16610e+04  1.38703e+04
     MnuOmkw0wa  1.26568e+04  1.50824e+04
    MnuOmkw0Gam  1.58233e+04  1.78298e+04
     Mnuw0waGam  6.46302e+03  7.63731e+03
     Omkw0waGam  1.16347e+04  1.40483e+04
  MnuOmkw0waGam  6.71718e+03  8.15379e+03
