             w0  1.15110e+04  1.60769e+04
          Mnuw0  5.61262e+03  7.95661e+03
          w0Gam  6.48933e+03  1.00652e+04
       Mnuw0Gam  3.88782e+03  6.03900e+03
          Omkw0  4.52002e+03  6.73731e+03
       MnuOmkw0  2.83440e+03  4.15655e+03
       Omkw0Gam  3.35762e+03  5.16313e+03
    MnuOmkw0Gam  2.12625e+03  3.26294e+03
           w0wa  4.40477e+03  6.14941e+03
        Mnuw0wa  2.64671e+03  3.58602e+03
        w0waGam  3.05871e+03  4.43847e+03
     Mnuw0waGam  1.90223e+03  2.74650e+03
        Omkw0wa  3.34042e+03  4.71674e+03
     MnuOmkw0wa  2.02870e+03  2.87224e+03
     Omkw0waGam  2.60444e+03  3.81756e+03
  MnuOmkw0waGam  1.59342e+03  2.35023e+03
