             w0  2.12816e+05  2.15682e+05
          Mnuw0  1.43428e+05  1.46768e+05
          w0Gam  1.52042e+05  1.54128e+05
       Mnuw0Gam  1.20674e+05  1.23582e+05
          Omkw0  1.05861e+05  1.09447e+05
       MnuOmkw0  7.70596e+04  8.01699e+04
       Omkw0Gam  6.78294e+04  7.17613e+04
    MnuOmkw0Gam  5.27510e+04  5.65125e+04
           w0wa  1.37264e+05  1.48901e+05
        Mnuw0wa  1.08258e+05  1.16113e+05
        w0waGam  1.27899e+05  1.34848e+05
     Mnuw0waGam  1.00876e+05  1.06289e+05
        Omkw0wa  6.98605e+04  7.62401e+04
     MnuOmkw0wa  5.82662e+04  6.28264e+04
     Omkw0waGam  5.54475e+04  5.95372e+04
  MnuOmkw0waGam  4.37903e+04  4.74892e+04
