             w0  1.97066e+03  2.22804e+03
          Mnuw0  6.62908e+02  7.52379e+02
          w0Gam  1.07308e+03  1.27931e+03
       Mnuw0Gam  4.24200e+02  5.05482e+02
          Omkw0  6.96769e+02  8.13392e+02
       MnuOmkw0  2.66309e+02  3.11832e+02
       Omkw0Gam  4.97236e+02  5.84500e+02
    MnuOmkw0Gam  1.94318e+02  2.29018e+02
           w0wa  7.47212e+02  8.51670e+02
        Mnuw0wa  2.83251e+02  3.22118e+02
        w0waGam  5.01262e+02  5.81731e+02
     Mnuw0waGam  1.99113e+02  2.31411e+02
        Omkw0wa  5.16899e+02  5.86861e+02
     MnuOmkw0wa  1.99557e+02  2.27984e+02
     Omkw0waGam  3.94388e+02  4.52372e+02
  MnuOmkw0waGam  1.53931e+02  1.77156e+02
