             w0  1.23874e+05  1.24069e+05
          Mnuw0  8.25240e+04  8.27217e+04
          w0Gam  9.84431e+04  9.85986e+04
       Mnuw0Gam  7.55137e+04  7.57007e+04
          Omkw0  7.65189e+04  7.66683e+04
       MnuOmkw0  5.40902e+04  5.42259e+04
       Omkw0Gam  5.15339e+04  5.16886e+04
    MnuOmkw0Gam  4.00713e+04  4.02338e+04
           w0wa  8.05199e+04  8.11471e+04
        Mnuw0wa  6.75172e+04  6.79482e+04
        w0waGam  7.84447e+04  7.89522e+04
     Mnuw0waGam  6.42188e+04  6.45951e+04
        Omkw0wa  5.19229e+04  5.23359e+04
     MnuOmkw0wa  4.42437e+04  4.45358e+04
     Omkw0waGam  4.20684e+04  4.23637e+04
  MnuOmkw0waGam  3.41444e+04  3.43967e+04
