           w0wa  4.47350e+00  4.51334e+00
        Mnuw0wa  4.13738e+00  4.17477e+00
        w0waGam  1.94933e+00  1.97814e+00
     Mnuw0waGam  1.80538e+00  1.83238e+00
        Omkw0wa  2.78972e+00  2.82011e+00
     MnuOmkw0wa  2.50400e+00  2.53434e+00
     Omkw0waGam  1.66492e+00  1.69595e+00
  MnuOmkw0waGam  1.51467e+00  1.54478e+00
