             w0  4.73300e+03  5.71877e+03
          Mnuw0  1.89724e+03  2.26253e+03
          Omkw0  2.63484e+03  3.24844e+03
           w0wa  1.10197e+03  1.32352e+03
          w0Gam  2.00572e+03  2.47787e+03
       MnuOmkw0  1.24867e+03  1.52042e+03
        Mnuw0wa  5.78801e+02  6.89104e+02
       Mnuw0Gam  1.00343e+03  1.22211e+03
        Omkw0wa  7.91932e+02  9.68494e+02
       Omkw0Gam  1.33566e+03  1.67523e+03
        w0waGam  6.23766e+02  7.62701e+02
     MnuOmkw0wa  4.52748e+02  5.51421e+02
    MnuOmkw0Gam  7.41572e+02  9.18105e+02
     Mnuw0waGam  3.74884e+02  4.53760e+02
     Omkw0waGam  4.94781e+02  6.13783e+02
  MnuOmkw0waGam  3.13508e+02  3.86558e+02
