             w0  7.74336e+04  7.98092e+04
          Mnuw0  5.63952e+04  5.90924e+04
          w0Gam  6.18091e+04  6.37028e+04
       Mnuw0Gam  5.17428e+04  5.40921e+04
          Omkw0  4.96682e+04  5.16166e+04
       MnuOmkw0  3.93187e+04  4.12113e+04
       Omkw0Gam  3.37172e+04  3.59626e+04
    MnuOmkw0Gam  2.79944e+04  3.09444e+04
           w0wa  5.15354e+04  6.04139e+04
        Mnuw0wa  4.50617e+04  5.14041e+04
        w0waGam  4.99724e+04  5.62333e+04
     Mnuw0waGam  4.36458e+04  4.87595e+04
        Omkw0wa  3.41301e+04  4.00816e+04
     MnuOmkw0wa  3.13495e+04  3.59684e+04
     Omkw0waGam  2.78285e+04  3.20215e+04
  MnuOmkw0waGam  2.34887e+04  2.78729e+04
