             w0  1.23874e+05  1.24654e+05
          Mnuw0  8.25240e+04  8.33140e+04
          w0Gam  9.84431e+04  9.90649e+04
       Mnuw0Gam  7.55137e+04  7.62616e+04
          Omkw0  7.65189e+04  7.71168e+04
       MnuOmkw0  5.40902e+04  5.46330e+04
       Omkw0Gam  5.15339e+04  5.21518e+04
    MnuOmkw0Gam  4.00713e+04  4.07204e+04
           w0wa  8.05199e+04  8.29529e+04
        Mnuw0wa  6.75172e+04  6.91775e+04
        w0waGam  7.84447e+04  8.03910e+04
     Mnuw0waGam  6.42188e+04  6.56599e+04
        Omkw0wa  5.19229e+04  5.35176e+04
     MnuOmkw0wa  4.42437e+04  4.53631e+04
     Omkw0waGam  4.20684e+04  4.32058e+04
  MnuOmkw0waGam  3.41444e+04  3.51177e+04
