             w0  3.82104e+02  4.93060e+02
          Mnuw0  1.17740e+02  1.49174e+02
          Omkw0  2.16547e+02  2.87523e+02
           w0wa  8.76820e+01  1.14820e+02
          w0Gam  1.78203e+02  2.42229e+02
       MnuOmkw0  7.82406e+01  1.03493e+02
        Mnuw0wa  3.76188e+01  4.83792e+01
       Mnuw0Gam  6.95441e+01  9.28264e+01
        Omkw0wa  6.41210e+01  8.56047e+01
       Omkw0Gam  1.19219e+02  1.62186e+02
        w0waGam  5.39107e+01  7.25392e+01
     MnuOmkw0wa  2.96877e+01  3.94818e+01
    MnuOmkw0Gam  5.09079e+01  6.82775e+01
     Mnuw0waGam  2.66612e+01  3.53094e+01
     Omkw0waGam  4.30683e+01  5.80523e+01
  MnuOmkw0waGam  2.21411e+01  2.94952e+01
