             w0  1.02698e+05  1.06098e+05
          Mnuw0  3.71256e+04  3.88349e+04
          Omkw0  8.58107e+04  8.94007e+04
           w0wa  2.35245e+04  2.65924e+04
          w0Gam  3.75029e+04  3.86244e+04
       MnuOmkw0  3.59201e+04  3.78225e+04
        Mnuw0wa  1.14368e+04  1.28228e+04
       Mnuw0Gam  1.68633e+04  1.76495e+04
        Omkw0wa  2.41475e+04  2.72075e+04
       Omkw0Gam  3.23679e+04  3.40851e+04
        w0waGam  1.16610e+04  1.30347e+04
     MnuOmkw0wa  1.26568e+04  1.41466e+04
    MnuOmkw0Gam  1.58233e+04  1.69665e+04
     Mnuw0waGam  6.46302e+03  7.18882e+03
     Omkw0waGam  1.16347e+04  1.30973e+04
  MnuOmkw0waGam  6.71718e+03  7.58614e+03
