             w0  1.15110e+04  1.81386e+04
          Mnuw0  5.61262e+03  9.03122e+03
          w0Gam  6.48933e+03  1.17846e+04
       Mnuw0Gam  3.88782e+03  7.06682e+03
          Omkw0  4.52002e+03  7.75195e+03
       MnuOmkw0  2.83440e+03  4.74726e+03
       Omkw0Gam  3.35762e+03  5.95828e+03
    MnuOmkw0Gam  2.12625e+03  3.76244e+03
           w0wa  4.40477e+03  6.94025e+03
        Mnuw0wa  2.64671e+03  4.00500e+03
        w0waGam  3.05871e+03  5.06268e+03
     Mnuw0waGam  1.90223e+03  3.12813e+03
        Omkw0wa  3.34042e+03  5.32670e+03
     MnuOmkw0wa  2.02870e+03  3.24359e+03
     Omkw0waGam  2.60444e+03  4.31824e+03
  MnuOmkw0waGam  1.59342e+03  2.66231e+03
