           w0wa  9.14707e+01  9.42533e+01
        Mnuw0wa  3.53440e+01  3.64355e+01
        w0waGam  8.70748e+01  8.98354e+01
     Mnuw0waGam  2.97995e+01  3.07634e+01
        Omkw0wa  2.26263e+01  2.33682e+01
     MnuOmkw0wa  1.97844e+01  2.03787e+01
     Omkw0waGam  1.35382e+01  1.40295e+01
  MnuOmkw0waGam  9.65432e+00  1.00169e+01
