           w0wa  4.47350e+00  5.24703e+00
        Mnuw0wa  4.13738e+00  4.86423e+00
        w0waGam  1.94933e+00  2.60469e+00
     Mnuw0waGam  1.80538e+00  2.41857e+00
        Omkw0wa  2.78972e+00  3.52277e+00
     MnuOmkw0wa  2.50400e+00  3.22744e+00
     Omkw0waGam  1.66492e+00  2.38921e+00
  MnuOmkw0waGam  1.51467e+00  2.20867e+00
