             w0  2.41038e+05  2.44214e+05
          Mnuw0  9.12723e+04  9.29636e+04
          Omkw0  1.97349e+05  2.02772e+05
           w0wa  6.12055e+04  6.50615e+04
          w0Gam  8.62957e+04  8.73046e+04
       MnuOmkw0  8.62974e+04  8.90520e+04
        Mnuw0wa  3.04156e+04  3.21739e+04
       Mnuw0Gam  4.07717e+04  4.15294e+04
        Omkw0wa  6.07215e+04  6.44784e+04
       Omkw0Gam  7.43473e+04  7.73609e+04
        w0waGam  2.94490e+04  3.11206e+04
     MnuOmkw0wa  3.24383e+04  3.42726e+04
    MnuOmkw0Gam  3.83074e+04  3.99372e+04
     Mnuw0waGam  1.67892e+04  1.76821e+04
     Omkw0waGam  2.82017e+04  2.99744e+04
  MnuOmkw0waGam  1.70131e+04  1.80459e+04
