             w0  7.49160e+03  1.12968e+04
          Mnuw0  3.07472e+03  4.51243e+03
          Omkw0  3.98442e+03  6.26841e+03
           w0wa  1.68734e+03  2.53330e+03
          w0Gam  3.09954e+03  4.90906e+03
       MnuOmkw0  1.95284e+03  2.99068e+03
        Mnuw0wa  9.15113e+02  1.34586e+03
       Mnuw0Gam  1.58770e+03  2.44064e+03
        Omkw0wa  1.17000e+03  1.81914e+03
       Omkw0Gam  1.99078e+03  3.21332e+03
        w0waGam  9.39170e+02  1.46211e+03
     MnuOmkw0wa  6.97775e+02  1.06774e+03
    MnuOmkw0Gam  1.14082e+03  1.79146e+03
     Mnuw0waGam  5.81846e+02  8.85253e+02
     Omkw0waGam  7.23510e+02  1.14694e+03
  MnuOmkw0waGam  4.76748e+02  7.41652e+02
