             w0  1.02698e+05  1.11650e+05
          Mnuw0  3.71256e+04  4.15693e+04
          Omkw0  8.58107e+04  9.56407e+04
           w0wa  2.35245e+04  3.04710e+04
          w0Gam  3.75029e+04  4.05131e+04
       MnuOmkw0  3.59201e+04  4.10314e+04
        Mnuw0wa  1.14368e+04  1.46047e+04
       Mnuw0Gam  1.68633e+04  1.89192e+04
        Omkw0wa  2.41475e+04  3.11587e+04
       Omkw0Gam  3.23679e+04  3.70883e+04
        w0waGam  1.16610e+04  1.47550e+04
     MnuOmkw0wa  1.26568e+04  1.60805e+04
    MnuOmkw0Gam  1.58233e+04  1.88509e+04
     Mnuw0waGam  6.46302e+03  8.12096e+03
     Omkw0waGam  1.16347e+04  1.50784e+04
  MnuOmkw0waGam  6.71718e+03  8.76878e+03
