             w0  2.81499e+05  2.85622e+05
          Mnuw0  1.81664e+05  1.85970e+05
          w0Gam  2.02150e+05  2.05146e+05
       Mnuw0Gam  1.56090e+05  1.59881e+05
          Omkw0  1.40779e+05  1.45903e+05
       MnuOmkw0  9.84576e+04  1.02817e+05
       Omkw0Gam  9.05065e+04  9.61471e+04
    MnuOmkw0Gam  7.09570e+04  7.58725e+04
           w0wa  1.78386e+05  1.93160e+05
        Mnuw0wa  1.38781e+05  1.48561e+05
        w0waGam  1.68250e+05  1.77622e+05
     Mnuw0waGam  1.30537e+05  1.37686e+05
        Omkw0wa  9.20964e+04  1.00296e+05
     MnuOmkw0wa  7.47102e+04  8.03297e+04
     Omkw0waGam  7.22117e+04  7.75961e+04
  MnuOmkw0waGam  5.77515e+04  6.21759e+04
