             w0  1.23874e+05  1.25378e+05
          Mnuw0  8.25240e+04  8.40456e+04
          w0Gam  9.84431e+04  9.96417e+04
       Mnuw0Gam  7.55137e+04  7.69555e+04
          Omkw0  7.65189e+04  7.76719e+04
       MnuOmkw0  5.40902e+04  5.51373e+04
       Omkw0Gam  5.15339e+04  5.27231e+04
    MnuOmkw0Gam  4.00713e+04  4.13204e+04
           w0wa  8.05199e+04  8.50504e+04
        Mnuw0wa  6.75172e+04  7.05849e+04
        w0waGam  7.84447e+04  8.20223e+04
     Mnuw0waGam  6.42188e+04  6.68652e+04
        Omkw0wa  5.19229e+04  5.48780e+04
     MnuOmkw0wa  4.42437e+04  4.62997e+04
     Omkw0waGam  4.20684e+04  4.41710e+04
  MnuOmkw0waGam  3.41444e+04  3.59470e+04
