           w0wa  9.14707e+01  1.04812e+02
        Mnuw0wa  3.53440e+01  4.05855e+01
        w0waGam  8.70748e+01  1.00296e+02
     Mnuw0waGam  2.97995e+01  3.44322e+01
        Omkw0wa  2.26263e+01  2.61750e+01
     MnuOmkw0wa  1.97844e+01  2.25892e+01
     Omkw0waGam  1.35382e+01  1.59243e+01
  MnuOmkw0waGam  9.65432e+00  1.14148e+01
