             w0  7.49160e+03  8.03089e+03
          Mnuw0  3.07472e+03  3.27790e+03
          Omkw0  3.98442e+03  4.30230e+03
           w0wa  1.68734e+03  1.80382e+03
          w0Gam  3.09954e+03  3.34746e+03
       MnuOmkw0  1.95284e+03  2.09725e+03
        Mnuw0wa  9.15113e+02  9.74291e+02
       Mnuw0Gam  1.58770e+03  1.70487e+03
        Omkw0wa  1.17000e+03  1.25912e+03
       Omkw0Gam  1.99078e+03  2.16291e+03
        w0waGam  9.39170e+02  1.01081e+03
     MnuOmkw0wa  6.97775e+02  7.48608e+02
    MnuOmkw0Gam  1.14082e+03  1.23263e+03
     Mnuw0waGam  5.81846e+02  6.23449e+02
     Omkw0waGam  7.23510e+02  7.83134e+02
  MnuOmkw0waGam  4.76748e+02  5.14267e+02
