             w0  1.15110e+04  1.43515e+04
          Mnuw0  5.61262e+03  7.06589e+03
          w0Gam  6.48933e+03  8.65171e+03
       Mnuw0Gam  3.88782e+03  5.19154e+03
          Omkw0  4.52002e+03  5.90039e+03
       MnuOmkw0  2.83440e+03  3.66447e+03
       Omkw0Gam  3.35762e+03  4.48135e+03
    MnuOmkw0Gam  2.12625e+03  2.83555e+03
           w0wa  4.40477e+03  5.46583e+03
        Mnuw0wa  2.64671e+03  3.22184e+03
        w0waGam  3.05871e+03  3.89547e+03
     Mnuw0waGam  1.90223e+03  2.41519e+03
        Omkw0wa  3.34042e+03  4.19838e+03
     MnuOmkw0wa  2.02870e+03  2.55274e+03
     Omkw0waGam  2.60444e+03  3.36530e+03
  MnuOmkw0waGam  1.59342e+03  2.06777e+03
