             w0  1.23874e+05  1.28945e+05
          Mnuw0  8.25240e+04  8.76775e+04
          w0Gam  9.84431e+04  1.02453e+05
       Mnuw0Gam  7.55137e+04  8.04050e+04
          Omkw0  7.65189e+04  8.02970e+04
       MnuOmkw0  5.40902e+04  5.75681e+04
       Omkw0Gam  5.15339e+04  5.52911e+04
    MnuOmkw0Gam  4.00713e+04  4.41028e+04
           w0wa  8.05199e+04  9.37810e+04
        Mnuw0wa  6.75172e+04  7.62780e+04
        w0waGam  7.84447e+04  8.84053e+04
     Mnuw0waGam  6.42188e+04  7.16153e+04
        Omkw0wa  5.19229e+04  6.03512e+04
     MnuOmkw0wa  4.42437e+04  4.99380e+04
     Omkw0waGam  4.20684e+04  4.79807e+04
  MnuOmkw0waGam  3.41444e+04  3.92425e+04
