             w0  1.08318e+05  1.09434e+05
          Mnuw0  7.41006e+04  7.55319e+04
          w0Gam  7.74089e+04  7.82315e+04
       Mnuw0Gam  5.90259e+04  6.01284e+04
          Omkw0  6.75544e+04  6.96234e+04
       MnuOmkw0  5.11413e+04  5.28696e+04
       Omkw0Gam  4.74243e+04  4.95456e+04
    MnuOmkw0Gam  3.22178e+04  3.48086e+04
           w0wa  6.72973e+04  7.68388e+04
        Mnuw0wa  5.18267e+04  5.84862e+04
        w0waGam  6.39678e+04  6.96525e+04
     Mnuw0waGam  4.90448e+04  5.33113e+04
        Omkw0wa  4.59259e+04  5.24669e+04
     MnuOmkw0wa  3.61906e+04  4.11871e+04
     Omkw0waGam  3.98359e+04  4.37172e+04
  MnuOmkw0waGam  2.70725e+04  3.07199e+04
