           w0wa  9.96312e-01  1.08276e+00
        Mnuw0wa  9.58167e-01  1.04411e+00
        w0waGam  3.05437e-01  3.46884e-01
     Mnuw0waGam  2.86969e-01  3.26234e-01
        Omkw0wa  4.63822e-01  5.11306e-01
     MnuOmkw0wa  4.45126e-01  4.94126e-01
     Omkw0waGam  2.72376e-01  3.13415e-01
  MnuOmkw0waGam  2.60436e-01  3.00077e-01
