             w0  8.61193e+03  9.19370e+03
          Mnuw0  2.89930e+03  3.09823e+03
          w0Gam  4.14827e+03  4.60345e+03
       Mnuw0Gam  1.54792e+03  1.71881e+03
          Omkw0  2.57243e+03  2.79047e+03
       MnuOmkw0  9.34232e+02  1.01463e+03
       Omkw0Gam  1.71294e+03  1.88632e+03
    MnuOmkw0Gam  6.27672e+02  6.91871e+02
           w0wa  2.35638e+03  2.55936e+03
        Mnuw0wa  8.51768e+02  9.24771e+02
        w0waGam  1.38265e+03  1.50710e+03
     Mnuw0waGam  5.05294e+02  5.51261e+02
        Omkw0wa  1.54928e+03  1.63934e+03
     MnuOmkw0wa  5.62782e+02  5.97868e+02
     Omkw0waGam  1.11159e+03  1.18693e+03
  MnuOmkw0waGam  4.00380e+02  4.28183e+02
