             w0  4.59778e+04  4.63469e+04
          Mnuw0  3.51335e+04  3.55617e+04
          w0Gam  3.68666e+04  3.71616e+04
       Mnuw0Gam  3.14694e+04  3.18055e+04
          Omkw0  3.50790e+04  3.54868e+04
       MnuOmkw0  2.90576e+04  2.94543e+04
       Omkw0Gam  2.53696e+04  2.58180e+04
    MnuOmkw0Gam  1.93017e+04  2.01697e+04
           w0wa  2.96386e+04  3.24698e+04
        Mnuw0wa  2.62125e+04  2.84524e+04
        w0waGam  2.88364e+04  3.09904e+04
     Mnuw0waGam  2.54809e+04  2.73051e+04
        Omkw0wa  2.43578e+04  2.66167e+04
     MnuOmkw0wa  2.17291e+04  2.36361e+04
     Omkw0waGam  2.12590e+04  2.27510e+04
  MnuOmkw0waGam  1.61341e+04  1.77262e+04
