             w0  3.60399e+01  4.58072e+01
          Mnuw0  9.56587e+00  1.20763e+01
          w0Gam  2.02324e+01  2.85488e+01
       Mnuw0Gam  7.91812e+00  1.02372e+01
          Omkw0  1.17376e+01  1.61333e+01
       MnuOmkw0  3.98628e+00  5.31882e+00
       Omkw0Gam  8.67347e+00  1.19624e+01
    MnuOmkw0Gam  3.36994e+00  4.31623e+00
           w0wa  1.20561e+01  1.65816e+01
        Mnuw0wa  3.86058e+00  5.03432e+00
        w0waGam  5.19532e+00  7.01997e+00
     Mnuw0waGam  2.05338e+00  2.56071e+00
        Omkw0wa  7.09658e+00  9.00126e+00
     MnuOmkw0wa  2.46694e+00  3.07816e+00
     Omkw0waGam  3.91877e+00  5.02593e+00
  MnuOmkw0waGam  1.54302e+00  1.80922e+00
