             w0  3.15451e+04  3.21807e+04
          Mnuw0  2.15217e+04  2.23938e+04
          w0Gam  2.53220e+04  2.58294e+04
       Mnuw0Gam  1.88979e+04  1.96218e+04
          Omkw0  2.23551e+04  2.30635e+04
       MnuOmkw0  1.89724e+04  1.97277e+04
       Omkw0Gam  1.57849e+04  1.67094e+04
    MnuOmkw0Gam  1.43877e+04  1.58461e+04
           w0wa  2.11516e+04  2.57344e+04
        Mnuw0wa  1.60100e+04  1.91691e+04
        w0waGam  2.04663e+04  2.35079e+04
     Mnuw0waGam  1.54475e+04  1.77856e+04
        Omkw0wa  1.54470e+04  1.88706e+04
     MnuOmkw0wa  1.42933e+04  1.72010e+04
     Omkw0waGam  1.30470e+04  1.53755e+04
  MnuOmkw0waGam  1.16694e+04  1.42320e+04
